KZR911,41.8600,35.4700
SWA5750,34.1900,-96.0200
AFL2262,56.1400,35.4700
C650,29.7100,-96.0100
THY2EJ,39.9800,35.4700
AAL2946,36.1800,-96.0100
MEA202,33.8200,35.4900
UPS2903,38.0900,-96.0100
ETH846,-4.4000,35.5500
AAL1180,32.6700,-96.0000
QTR1408,34.3400,35.5700
UAE162,40.3700,35.6100
AAL1029,41.0500,-95.9600
KQA113,3.2400,35.6200
N469B,32.0300,-95.9600
UAE98,29.5800,35.6600
AAL1947,42.5800,-95.9500
SQP502,42.3200,35.7300
C68A,32.8200,-95.9500
THY9VY,39.2100,35.8300
FDY404,33.7800,-95.9400
AFL2512,55.9000,35.8500
EDV5258,33.5300,-95.9300
ETH834,-3.6100,35.8700
UAL1956,30.0200,-95.9300
AAR532,42.0800,35.9000
UAL359,28.7500,-95.9200
QTR5RM,40.9800,35.9000
ACA584,49.4400,-95.8600
RJA60P,31.9300,35.9000
ASH6256,28.8100,-95.9300
AFL2192,56.0200,35.9200
ACA317,49.2000,-95.9000
AFR934,0.6900,35.9800
BTQ823,47.8100,-95.8900
SKW3655,41.2900,-95.8900
KAC564,31.5100,36.0200
SKW5492,36.3200,-95.8700
JMA8664,-0.2600,36.0900
XAFLC,25.1700,-95.8500
AFL2348,56.0600,36.1100
SKW5593,30.2700,-95.8500
RJA178,31.7500,36.1300
C25B,30.0800,-95.8200
RBG521,31.5700,36.1800
SWA846,36.0900,-95.8500
UAE23E,40.6300,36.2100
N4981C,34.0800,-95.8100
ETH916,9.1400,36.2900
N6694N,34.0000,-95.8100
FDB3CF,41.3300,36.3000
C56X,37.3000,-95.8100
QTR4BV,39.1200,36.3200
N475SS,33.4400,-95.7900
MEA313,32.0700,36.3400
FFT2038,39.2000,-95.7400
THY5CE,37.7000,36.3800
DAL791,41.0700,-95.7800
KLM567,-2.2600,36.4400
N620LF,29.3600,-95.7600
E35L,40.9500,36.4900
E55P,41.3200,-95.7200
THY346,42.1100,36.5000
JKA47,33.4200,-95.7100
SQP441,42.0700,36.5000
UAL602,39.6400,-95.7800
SVR168,55.8000,36.5300
DAL2460,39.5900,-95.7000
SVA3316,26.1600,36.5300
AAL2086,36.4400,-95.7100
ETH347,11.4700,36.5400
ENY3340,33.2300,-95.6700
IAW177,31.9300,36.5500
SWQ3507,18.9800,-95.6800
JMA8656,-1.0400,36.6400
CFSFI,32.3400,-95.7100
AFL1375,55.5300,36.7000
ASH5714,32.6500,-95.6600
LOT677,55.9300,36.7100
ASH6086,30.0100,-95.6700
NIA662,26.2100,36.7700
ASA5,38.2300,-95.7100
ETH829,1.0900,36.8600
FDX400,36.9800,-95.6300
ETH900,9.0800,36.8600
FDX637,36.9200,-95.6300
AFL2584,55.9100,36.8700
DAL2123,35.3900,-95.5900
KQA611,-1.3500,36.8900
BLOCKED,32.5100,-95.6700
5VC49,-1.1400,36.8900
JIA5323,36.4100,-95.6400
